,ind_engaj
6899165,0.0
6899168,1.0
6899172,1.0
6899181,1.0
6899183,1.0
6899185,1.0
6899196,0.0
6899197,1.0
6899203,0.0
6899211,0.0
6899222,0.0
6899225,0.0
6899228,1.0
6899230,1.0
6899231,0.0
6899235,0.0
6899236,0.0
6899239,0.0
6899245,0.0
6899252,1.0
6899253,1.0
6899256,0.0
6899260,1.0
6899265,1.0
6899273,1.0
6899284,0.0
6899286,1.0
6899296,1.0
6899298,0.0
6899301,1.0
6899305,0.0
6899311,0.0
6899313,1.0
6899322,1.0
6899327,0.0
6899331,1.0
6899332,1.0
6899342,0.0
6899344,0.0
6899348,0.0
6899349,1.0
6899350,1.0
6899353,1.0
6899360,0.0
6899366,1.0
6899368,0.0
6899375,1.0
6899382,0.0
6899383,1.0
6899385,1.0
6899386,0.0
6899387,0.0
6899388,0.0
6899392,1.0
6899393,0.0
6899395,1.0
6899397,0.0
6899399,0.0
6899402,1.0
6899410,1.0
6899412,1.0
6899418,0.0
6899423,1.0
6899426,1.0
6899427,0.0
6899429,1.0
6899430,1.0
6899439,1.0
6899442,0.0
6899443,1.0
6899445,1.0
6899452,0.0
6899453,0.0
6899456,1.0
6899470,1.0
6899472,1.0
6899474,0.0
6899492,1.0
6899493,0.0
6899496,1.0
6899500,1.0
6899501,0.0
6899507,1.0
6899510,1.0
6899511,1.0
6899516,0.0
6899517,0.0
6899520,1.0
6899521,0.0
6899531,1.0
6899534,0.0
6899543,0.0
6899546,1.0
6899549,1.0
6899561,1.0
6899565,0.0
6899583,0.0
6899590,0.0
6899591,1.0
6899592,0.0
6899607,1.0
6899609,1.0
6899619,0.0
6899624,1.0
6899629,1.0
6899648,1.0
6899651,0.0
6899653,0.0
6899655,1.0
6899658,1.0
6899661,1.0
6899668,1.0
6899670,1.0
6899671,1.0
6899675,1.0
6899683,0.0
6899690,1.0
6899692,0.0
6899694,0.0
6899696,1.0
6899698,0.0
6899699,1.0
6899702,1.0
6899706,0.0
6899708,0.0
6899714,1.0
6899718,0.0
6899726,1.0
6899730,0.0
6899734,0.0
6899736,0.0
6899742,1.0
6899746,1.0
6899750,0.0
6899751,1.0
6899754,0.0
6899758,0.0
6899774,1.0
6899775,1.0
6899776,1.0
6899779,0.0
6899784,0.0
6899787,1.0
6899797,0.0
6899798,1.0
6899801,1.0
6899804,1.0
6899805,1.0
6899807,0.0
6899808,1.0
6899812,0.0
6899813,1.0
6899819,0.0
6899821,1.0
6899838,1.0
6899843,1.0
6899845,1.0
6899847,1.0
6899852,1.0
6899859,1.0
6899864,0.0
6899870,0.0
6899884,1.0
6899897,0.0
6899899,1.0
6899903,1.0
6899913,1.0
6899916,0.0
6899917,0.0
6899926,0.0
6899931,0.0
6899933,1.0
6899945,1.0
6899949,0.0
6899951,0.0
6899958,0.0
6899960,1.0
6899964,1.0
6899967,1.0
6899971,0.0
6899972,1.0
6899973,1.0
6899977,0.0
6899982,0.0
6899987,1.0
6899993,0.0
6899994,1.0
6900004,1.0
6900005,1.0
6900006,1.0
6900007,0.0
6900013,1.0
6900015,1.0
6900022,1.0
6900027,0.0
6900034,0.0
6900044,1.0
6900047,1.0
6900048,1.0
6900054,0.0
6900056,0.0
6900060,0.0
6900072,1.0
6900077,1.0
6900079,1.0
6900083,0.0
6900088,1.0
6900091,0.0
6900099,0.0
6900100,1.0
6900119,0.0
6900123,1.0
6900127,1.0
6900129,1.0
6900133,1.0
6900139,0.0
6900150,1.0
6900155,1.0
6900162,1.0
6900165,1.0
6900171,1.0
6900174,1.0
6900179,1.0
6900180,0.0
6900181,1.0
6900183,0.0
6900185,1.0
6900187,0.0
6900188,1.0
6900190,0.0
6900193,1.0
6900194,0.0
6900195,1.0
6900198,1.0
6900207,1.0
6900212,0.0
6900215,1.0
6900217,0.0
6900222,0.0
6900228,0.0
6900232,0.0
6900246,0.0
6900247,1.0
6900249,0.0
6900252,1.0
6900256,1.0
6900263,1.0
6900265,1.0
6900271,1.0
6900285,0.0
6900289,0.0
6900292,1.0
6900300,1.0
6900302,0.0
6900304,1.0
6900305,1.0
6900310,0.0
6900314,0.0
6900323,0.0
6900331,1.0
6900332,0.0
6900336,1.0
6900339,0.0
6900352,1.0
6900366,1.0
6900372,1.0
6900375,0.0
6900381,0.0
6900404,1.0
6900408,0.0
6900411,1.0
6900418,1.0
6900419,1.0
6900428,0.0
6900434,0.0
6900436,1.0
6900445,1.0
6900446,0.0
6900447,1.0
6900449,1.0
6900450,0.0
6900455,1.0
6900456,1.0
6900459,1.0
6900461,0.0
6900463,1.0
6900471,1.0
6900476,1.0
6900477,0.0
6900479,0.0
6900485,0.0
6900489,0.0
6900491,0.0
6900500,0.0
6900503,0.0
6900512,1.0
6900513,1.0
6900514,1.0
6900517,0.0
6900523,0.0
6900525,0.0
6900529,1.0
6900533,0.0
6900535,0.0
6900536,1.0
6900539,0.0
6900552,1.0
6900559,1.0
6900561,1.0
6900573,1.0
6900575,1.0
6900579,0.0
6900582,1.0
6900595,0.0
6900598,0.0
6900600,0.0
6900603,1.0
6900604,0.0
6900606,1.0
6900611,0.0
6900612,0.0
6900630,1.0
6900635,0.0
6900638,1.0
6900640,1.0
6900646,1.0
6900647,0.0
6900650,0.0
6900656,1.0
6900659,0.0
6900667,1.0
6900671,0.0
6900675,1.0
6900676,0.0
6900677,1.0
6900681,1.0
6900686,0.0
6900688,0.0
6900689,0.0
6900702,1.0
6900704,0.0
6900705,0.0
6900714,1.0
6900720,0.0
6900722,0.0
6900725,1.0
6900734,1.0
6900739,0.0
6900748,1.0
6900749,1.0
6900753,1.0
6900756,0.0
6900757,1.0
6900773,1.0
6900782,1.0
6900786,1.0
6900790,0.0
6900791,1.0
6900792,1.0
6900793,0.0
6900795,0.0
6900802,1.0
6900813,0.0
6900816,1.0
6900818,0.0
6900828,1.0
6900832,1.0
6900837,1.0
6900840,1.0
6900841,1.0
6900849,1.0
6900861,0.0
6900867,1.0
6900872,1.0
6900877,1.0
6900879,1.0
6900882,0.0
6900884,0.0
6900891,1.0
6900896,1.0
6900898,1.0
6900904,1.0
6900912,1.0
6900913,0.0
6900944,0.0
6900947,0.0
6900950,1.0
6900952,1.0
6900953,0.0
6900966,1.0
6900971,1.0
6900972,1.0
6900973,0.0
6900977,1.0
6900982,0.0
6900984,0.0
6900985,0.0
6900989,1.0
6900991,0.0
6900996,1.0
6901002,1.0
6901009,0.0
6901010,1.0
6901014,1.0
6901016,1.0
6901027,0.0
6901040,0.0
6901041,0.0
6901042,0.0
6901045,0.0
6901054,1.0
6901058,0.0
6901062,1.0
6901074,0.0
6901075,1.0
6901080,1.0
6901081,0.0
6901085,1.0
6901087,0.0
6901094,1.0
6901100,0.0
6901102,1.0
6901106,1.0
6901108,0.0
6901113,1.0
6901117,0.0
6901118,0.0
6901120,1.0
6901127,0.0
6901131,0.0
6901133,0.0
6901137,1.0
6901144,1.0
6901147,0.0
6901154,0.0
6901160,1.0
6901163,1.0
6901165,0.0
6901167,1.0
6901168,0.0
6901169,1.0
6901170,0.0
6901171,1.0
6901178,1.0
6901184,1.0
6901196,1.0
6901201,0.0
6901207,1.0
6901209,0.0
6901214,0.0
6901215,1.0
6901217,1.0
6901218,1.0
6901220,1.0
6901222,0.0
6901223,0.0
6901231,1.0
6901241,1.0
6901245,1.0
6901248,0.0
6901250,1.0
6901251,1.0
6901255,1.0
6901256,0.0
6901258,0.0
6901262,1.0
6901263,0.0
6901268,0.0
6901270,1.0
6901272,1.0
6901277,1.0
6901284,0.0
6901288,1.0
6901290,1.0
6901291,1.0
6901293,1.0
6901295,1.0
6901296,1.0
6901300,0.0
6901303,1.0
6901305,1.0
6901313,1.0
6901318,0.0
6901327,1.0
6901334,1.0
6901341,1.0
6901351,1.0
6901352,0.0
6901354,1.0
6901386,1.0
6901389,1.0
6901391,1.0
6901405,1.0
6901407,1.0
6901412,0.0
6901419,0.0
6901421,0.0
6901423,1.0
6901434,1.0
6901440,1.0
6901441,0.0
6901443,0.0
6901448,0.0
6901450,0.0
6901451,0.0
6901454,0.0
6901458,0.0
6901463,0.0
6901475,1.0
6901478,1.0
6901482,1.0
6901488,0.0
6901497,1.0
6901505,0.0
6901509,0.0
6901510,1.0
6901514,1.0
6901516,1.0
6901517,1.0
6901529,1.0
6901534,0.0
6901537,0.0
6901538,1.0
6901544,1.0
6901546,0.0
6901548,0.0
6901549,1.0
6901557,1.0
6901560,1.0
6901564,0.0
6901568,0.0
6901569,1.0
6901571,1.0
6901581,0.0
6901582,0.0
6901588,0.0
6901589,1.0
6901590,1.0
6901591,0.0
6901598,0.0
6901600,0.0
6901602,1.0
6901606,1.0
6901612,0.0
6901617,0.0
6901620,1.0
6901621,1.0
6901624,1.0
6901628,1.0
6901629,1.0
6901636,1.0
6901638,1.0
6901642,1.0
6901647,1.0
6901650,1.0
6901651,0.0
6901655,0.0
6901656,1.0
6901657,1.0
6901662,0.0
6901664,0.0
6901666,0.0
6901669,1.0
6901671,1.0
6901676,0.0
6901679,1.0
6901681,1.0
6901687,0.0
6901690,0.0
6901694,1.0
6901706,1.0
6901707,1.0
6901713,0.0
6901719,0.0
6901722,1.0
6901730,1.0
6901731,1.0
6901734,0.0
6901740,0.0
6901747,0.0
6901752,1.0
6901757,1.0
6901767,0.0
6901782,0.0
6901785,0.0
6901794,0.0
6901796,1.0
6901798,0.0
6901799,0.0
6901803,1.0
6901815,1.0
6901817,0.0
6901822,1.0
6901826,0.0
6901833,1.0
6901841,1.0
6901842,0.0
6901849,1.0
6901858,1.0
6901859,1.0
6901861,1.0
6901862,0.0
6901863,1.0
6901873,1.0
6901875,0.0
6901879,0.0
6901880,0.0
6901886,1.0
6901887,0.0
6901902,1.0
6901904,0.0
6901907,1.0
6901910,0.0
6901913,1.0
6901922,0.0
6901927,0.0
6901928,0.0
6901940,1.0
6901941,1.0
6901942,1.0
6901943,0.0
6901944,0.0
6901948,0.0
6901961,1.0
6901962,1.0
6901965,1.0
6901966,1.0
6901968,1.0
6901969,1.0
6901973,1.0
6901979,1.0
6901989,0.0
6902002,1.0
6902006,0.0
6902008,0.0
6902021,1.0
6902031,1.0
6902032,0.0
6902045,1.0
6902055,1.0
6902056,0.0
6902057,1.0
6902064,1.0
6902065,0.0
6902066,1.0
6902071,1.0
6902079,0.0
6902080,0.0
6902081,1.0
6902084,0.0
6902085,0.0
6902086,0.0
6902092,1.0
6902094,1.0
6902098,0.0
6902099,0.0
6902100,0.0
6902104,1.0
6902112,0.0
6902117,0.0
6902118,0.0
6902119,1.0
6902125,1.0
6902132,1.0
6902133,1.0
6902136,0.0
6902141,1.0
6902143,0.0
6902151,1.0
6902159,1.0
6902161,0.0
6902167,1.0
6902171,0.0
6902177,1.0
6902182,1.0
6902183,1.0
6902184,1.0
6902187,0.0
6902194,1.0
6902196,0.0
6902197,0.0
6902200,0.0
6902206,0.0
6902211,1.0
6902213,1.0
6902215,0.0
6902247,1.0
6902249,0.0
6902252,0.0
6902255,1.0
6902259,0.0
6902260,1.0
6902263,1.0
6902271,0.0
6902272,0.0
6902273,0.0
6902276,0.0
6902280,0.0
6902281,1.0
6902290,1.0
6902292,1.0
6902293,1.0
6902295,0.0
6902297,1.0
6902304,1.0
6902306,0.0
6902307,0.0
6902310,1.0
6902312,0.0
6902328,0.0
6902330,1.0
6902332,0.0
6902334,0.0
6902335,0.0
6902337,0.0
6902347,0.0
6902361,1.0
6902362,0.0
6902375,0.0
6902378,0.0
6902380,1.0
6902381,1.0
6902384,1.0
6902389,1.0
6902391,1.0
6902392,1.0
6902395,1.0
6902397,1.0
6902404,0.0
6902405,0.0
6902411,1.0
6902413,1.0
6902414,1.0
6902415,0.0
6902421,0.0
6902429,1.0
6902432,1.0
6902435,0.0
6902442,1.0
6902445,0.0
6902452,0.0
6902460,0.0
6902469,1.0
6902471,1.0
6902473,1.0
6902477,1.0
6902478,0.0
6902480,1.0
6902486,0.0
6902489,1.0
6902491,0.0
6902499,1.0
6902501,0.0
6902503,1.0
6902508,0.0
6902514,1.0
6902518,1.0
6902521,0.0
6902533,0.0
6902545,1.0
6902561,1.0
6902567,1.0
6902568,1.0
6902570,1.0
6902583,1.0
6902586,0.0
6902592,0.0
6902593,1.0
6902596,0.0
6902599,1.0
6902602,0.0
6902605,1.0
6902610,1.0
6902617,1.0
6902627,1.0
6902629,1.0
6902630,1.0
6902633,1.0
6902637,0.0
6902644,1.0
6902650,0.0
6902651,0.0
6902654,1.0
6902655,0.0
6902664,1.0
6902666,1.0
6902676,1.0
6902687,0.0
6902696,0.0
6902715,0.0
6902718,1.0
6902721,0.0
6902722,0.0
6902723,0.0
6902724,1.0
6902730,1.0
6902731,0.0
6902733,1.0
6902734,0.0
6902737,1.0
6902741,1.0
6902742,1.0
6902748,0.0
6902755,1.0
6902758,1.0
6902760,1.0
6902772,1.0
6902777,1.0
6902782,1.0
6902783,0.0
6902790,0.0
6902795,0.0
6902803,0.0
6902810,1.0
6902811,1.0
6902812,1.0
6902824,0.0
6902827,1.0
6902828,1.0
6902837,0.0
6902846,1.0
6902853,0.0
6902855,1.0
6902857,0.0
6902863,1.0
6902867,0.0
6902872,1.0
6902875,1.0
6902888,0.0
6902891,1.0
6902898,0.0
6902900,0.0
6902902,0.0
6902906,0.0
6902907,0.0
6902912,0.0
6902913,1.0
6902916,0.0
6902921,0.0
6902931,1.0
6902941,1.0
6902942,1.0
6902946,0.0
6902948,0.0
6902955,1.0
6902956,1.0
6902959,1.0
6902964,0.0
6902965,1.0
6902967,1.0
6902970,1.0
6902975,0.0
6902978,1.0
6902980,1.0
6902981,1.0
6902985,0.0
6902986,0.0
6902991,0.0
6902998,0.0
6903002,1.0
6903011,0.0
6903016,1.0
6903023,1.0
6903024,1.0
6903030,1.0
6903032,0.0
6903033,0.0
6903035,0.0
6903038,0.0
6903044,1.0
6903050,1.0
6903051,0.0
6903053,1.0
6903055,0.0
6903056,0.0
6903061,1.0
6903064,1.0
6903065,0.0
6903068,1.0
6903085,0.0
6903091,1.0
6903092,1.0
6903094,0.0
6903095,1.0
6903102,1.0
6903105,1.0
6903108,1.0
6903110,0.0
6903122,1.0
6903130,1.0
6903132,1.0
6903137,1.0
6903139,0.0
6903141,0.0
6903142,0.0
6903147,1.0
6903148,1.0
6903152,0.0
6903157,0.0
6903158,0.0
6903159,0.0
6903160,0.0
6903162,0.0
6903164,0.0
6903171,1.0
6903172,1.0
6903176,0.0
6903178,0.0
6903190,0.0
6903195,0.0
6903207,0.0
6903213,0.0
6903222,0.0
6903226,1.0
6903237,1.0
6903240,1.0
6903242,1.0
6903243,0.0
6903253,1.0
6903254,1.0
6903255,1.0
6903265,1.0
6903267,1.0
6903269,1.0
6903274,1.0
6903278,0.0
6903281,1.0
6903284,1.0
6903291,1.0
6903301,0.0
6903302,0.0
6903305,0.0
6903306,1.0
6903309,1.0
6903331,1.0
6903333,0.0
6903334,0.0
6903340,1.0
6903343,0.0
6903352,1.0
6903355,0.0
6903356,0.0
6903357,0.0
6903367,1.0
6903368,1.0
6903371,1.0
6903375,1.0
6903391,0.0
6903393,1.0
6903402,1.0
6903412,0.0
6903414,1.0
6903420,0.0
6903428,0.0
6903432,1.0
6903434,0.0
6903451,0.0
6903453,0.0
6903455,0.0
6903457,1.0
6903464,1.0
6903468,0.0
6903472,1.0
6903478,1.0
6903488,1.0
6903492,1.0
6903493,1.0
6903494,1.0
6903497,1.0
6903505,1.0
6903507,1.0
6903511,0.0
6903522,0.0
6903525,0.0
6903527,0.0
6903540,1.0
6903543,1.0
6903550,1.0
6903552,0.0
6903554,0.0
6903562,0.0
6903572,1.0
6903573,1.0
6903574,1.0
6903590,0.0
6903592,1.0
6903594,0.0
6903597,0.0
6903598,0.0
6903603,1.0
6903605,0.0
6903607,0.0
6903609,1.0
6903612,0.0
6903615,1.0
6903620,1.0
6903624,0.0
6903627,0.0
6903629,1.0
6903633,1.0
6903635,0.0
6903642,0.0
6903643,0.0
6903651,0.0
6903655,0.0
6903657,1.0
6903663,0.0
6903670,1.0
6903675,0.0
6903679,0.0
6903681,1.0
6903693,0.0
6903700,1.0
6903703,1.0
6903704,1.0
6903709,1.0
6903710,0.0
6903711,1.0
6903713,0.0
6903715,1.0
6903719,1.0
6903721,0.0
6903723,0.0
6903727,0.0
6903732,0.0
6903735,1.0
6903743,0.0
6903748,0.0
6903749,1.0
6903751,1.0
6903754,1.0
6903758,0.0
6903760,1.0
6903762,1.0
6903764,0.0
6903765,1.0
6903767,0.0
6903771,1.0
6903774,1.0
6903783,1.0
6903789,1.0
6903793,1.0
6903794,0.0
6903798,1.0
6903800,0.0
6903803,1.0
6903813,0.0
6903818,0.0
6903828,1.0
6903836,0.0
6903840,1.0
6903842,1.0
6903845,1.0
6903855,1.0
6903862,0.0
6903863,1.0
6903864,1.0
6903865,1.0
6903866,0.0
6903871,1.0
6903874,1.0
6903876,0.0
6903880,0.0
6903882,0.0
6903885,1.0
6903891,1.0
6903896,1.0
6903908,0.0
6903910,1.0
6903923,1.0
6903932,1.0
6903945,0.0
6903946,0.0
6903949,0.0
6903954,0.0
6903955,1.0
6903960,1.0
6903964,0.0
6903973,0.0
6903974,0.0
6903978,0.0
6903987,0.0
6903993,1.0
6903997,0.0
6903999,1.0
6904002,1.0
6904004,0.0
6904011,1.0
6904013,1.0
6904014,1.0
6904015,1.0
6904021,1.0
6904023,1.0
6904036,0.0
6904037,1.0
6904038,1.0
6904043,0.0
6904048,0.0
6904052,0.0
6904058,0.0
6904062,1.0
6904079,1.0
6904085,0.0
6904086,1.0
6904088,1.0
6904107,0.0
6904108,1.0
6904111,1.0
6904121,0.0
6904136,0.0
6904138,1.0
6904140,0.0
6904156,0.0
6904159,1.0
6904161,0.0
6904171,0.0
6904172,0.0
6904176,1.0
6904185,1.0
6904186,0.0
6904197,0.0
6904199,1.0
6904202,0.0
6904210,1.0
6904211,0.0
6904222,1.0
6904224,1.0
6904233,1.0
6904234,0.0
6904241,0.0
6904247,0.0
6904255,1.0
6904259,0.0
6904260,1.0
6904261,1.0
6904264,0.0
6904265,1.0
6904273,1.0
6904275,0.0
6904276,1.0
6904282,0.0
6904283,1.0
6904284,0.0
6904285,1.0
6904288,1.0
6904297,0.0
6904298,0.0
6904302,1.0
6904304,1.0
6904314,1.0
6904315,0.0
6904316,1.0
6904320,1.0
6904324,0.0
6904325,1.0
6904326,0.0
6904328,0.0
6904329,1.0
6904333,0.0
6904338,0.0
6904349,0.0
6904354,0.0
6904356,0.0
6904366,1.0
6904369,0.0
6904374,1.0
6904378,0.0
6904383,1.0
6904390,1.0
6904391,1.0
6904392,1.0
6904399,1.0
6904405,1.0
6904409,1.0
6904416,0.0
6904423,0.0
6904426,1.0
6904433,1.0
6904436,0.0
6904442,1.0
6904444,1.0
6904445,1.0
6904446,0.0
6904456,1.0
6904457,1.0
6904458,1.0
6904470,1.0
6904474,0.0
6904477,1.0
6904481,0.0
6904488,1.0
6904494,1.0
6904496,0.0
6904497,0.0
6904500,0.0
6904502,1.0
6904508,0.0
6904509,1.0
6904518,0.0
6904522,1.0
6904523,1.0
6904526,1.0
6904531,1.0
6904538,0.0
6904542,0.0
6904544,0.0
6904549,1.0
6904552,1.0
6904556,0.0
6904562,0.0
6904564,1.0
6904565,0.0
6904568,1.0
6904580,1.0
6904586,0.0
6904589,0.0
6904593,1.0
6904596,1.0
6904603,1.0
6904616,0.0
6904627,1.0
6904629,0.0
6904633,1.0
6904638,1.0
6904639,1.0
6904641,1.0
6904646,0.0
6904654,0.0
6904662,0.0
6904663,0.0
6904668,1.0
6904672,1.0
6904675,1.0
6904679,0.0
6904680,0.0
6904681,0.0
6904697,0.0
6904700,0.0
6904704,1.0
6904706,1.0
6904707,0.0
6904710,1.0
6904713,0.0
6904717,1.0
6904718,0.0
6904720,0.0
6904722,1.0
6904725,0.0
6904731,1.0
6904734,1.0
6904736,0.0
6904741,0.0
6904743,1.0
6904748,0.0
6904755,1.0
6904768,1.0
6904771,0.0
6904774,0.0
6904775,0.0
6904776,1.0
6904778,1.0
6904785,0.0
6904792,0.0
6904797,0.0
6904799,1.0
6904808,0.0
6904819,0.0
6904831,1.0
6904832,1.0
6904835,1.0
6904841,1.0
6904842,0.0
6904843,1.0
6904845,0.0
6904846,1.0
6904848,1.0
6904851,0.0
6904854,1.0
6904855,1.0
6904856,0.0
6904870,1.0
6904873,0.0
6904879,0.0
6904885,0.0
6904886,1.0
6904887,0.0
6904900,1.0
6904901,0.0
6904906,1.0
6904907,1.0
6904908,1.0
6904917,1.0
6904925,1.0
6904926,0.0
6904927,1.0
6904928,1.0
6904931,1.0
6904933,1.0
6904935,0.0
6904945,1.0
6904946,0.0
6904947,0.0
6904948,1.0
6904951,0.0
6904957,0.0
6904960,1.0
6904971,1.0
6904973,1.0
6904976,1.0
6904978,0.0
6904983,0.0
6904986,1.0
6905000,1.0
6905002,1.0
6905011,1.0
6905015,0.0
6905034,0.0
6905043,1.0
6905057,1.0
6905058,1.0
6905059,1.0
6905060,1.0
6905062,1.0
6905064,0.0
6905065,1.0
6905067,1.0
6905068,0.0
6905074,0.0
6905080,0.0
6905082,1.0
6905091,0.0
6905100,0.0
6905104,1.0
6905108,1.0
6905115,1.0
6905117,1.0
6905128,1.0
6905134,0.0
6905138,1.0
6905139,0.0
6905148,0.0
6905159,0.0
6905167,0.0
6905169,1.0
6905172,0.0
6905176,0.0
6905180,1.0
6905181,1.0
6905189,0.0
6905192,1.0
6905194,1.0
6905195,0.0
6905199,1.0
6905205,1.0
6905215,1.0
6905216,0.0
6905220,1.0
6905225,1.0
6905226,1.0
6905229,0.0
6905232,1.0
6905233,1.0
6905244,1.0
6905245,0.0
6905250,1.0
6905254,1.0
6905256,0.0
6905261,1.0
6905264,1.0
6905267,1.0
6905269,0.0
6905271,1.0
6905282,1.0
6905284,0.0
6905285,0.0
6905291,0.0
6905294,0.0
6905296,0.0
6905297,1.0
6905310,0.0
6905321,1.0
6905322,0.0
6905331,1.0
6905336,0.0
6905337,0.0
6905338,0.0
6905339,1.0
6905342,0.0
6905345,1.0
6905351,0.0
6905354,0.0
6905358,0.0
6905362,1.0
6905364,1.0
6905366,0.0
6905372,1.0
6905373,1.0
6905374,0.0
6905381,1.0
6905388,0.0
6905390,1.0
6905391,0.0
6905399,0.0
6905401,1.0
6905409,1.0
6905415,1.0
6905420,1.0
6905427,0.0
6905436,1.0
6905457,1.0
6905458,1.0
6905460,1.0
6905467,1.0
6905472,1.0
6905477,0.0
6905484,1.0
6905485,0.0
6905486,0.0
6905492,0.0
6905494,1.0
6905495,0.0
6905500,1.0
6905503,1.0
6905504,1.0
6905506,0.0
6905516,1.0
6905517,1.0
6905518,0.0
6905519,1.0
6905522,0.0
6905523,0.0
6905528,0.0
6905529,0.0
6905534,0.0
6905536,1.0
6905546,0.0
6905548,0.0
6905552,0.0
6905556,1.0
6905568,0.0
6905573,0.0
6905576,1.0
6905581,1.0
6905584,0.0
6905588,0.0
6905590,1.0
6905594,0.0
6905597,0.0
6905611,1.0
6905614,1.0
6905621,1.0
6905622,0.0
6905623,0.0
6905637,0.0
6905638,1.0
6905640,1.0
6905641,1.0
6905643,0.0
6905645,0.0
6905653,1.0
6905655,1.0
6905658,1.0
6905673,1.0
6905676,1.0
6905677,1.0
6905684,0.0
6905694,1.0
6905708,0.0
6905715,0.0
6905728,1.0
6905729,0.0
6905743,1.0
6905746,1.0
6905748,0.0
6905751,0.0
6905756,1.0
6905758,1.0
6905765,0.0
6905768,0.0
6905778,1.0
6905782,1.0
6905784,1.0
6905787,0.0
6905791,1.0
6905793,1.0
6905798,0.0
6905800,1.0
6905804,1.0
6905809,1.0
6905810,1.0
6905814,1.0
6905815,1.0
6905824,1.0
6905827,1.0
6905843,1.0
6905845,1.0
6905848,1.0
6905852,1.0
6905855,1.0
6905856,1.0
6905860,0.0
6905861,1.0
6905862,1.0
6905863,0.0
6905864,0.0
6905865,1.0
6905875,1.0
6905883,1.0
6905888,0.0
6905889,1.0
6905893,1.0
6905894,0.0
6905904,1.0
6905915,1.0
6905916,1.0
6905920,1.0
6905926,1.0
6905928,0.0
6905934,1.0
6905940,1.0
6905941,0.0
6905942,0.0
6905944,0.0
6905951,1.0
6905952,1.0
6905955,1.0
6905957,0.0
6905961,0.0
6905963,1.0
6905964,1.0
6905968,1.0
6905971,1.0
6905974,1.0
6905986,1.0
6905987,0.0
6905988,1.0
6905991,0.0
6905996,1.0
6905998,0.0
6906004,0.0
6906005,1.0
6906010,1.0
6906017,0.0
6906029,0.0
6906038,0.0
6906039,0.0
6906042,1.0
6906043,1.0
6906059,1.0
6906064,0.0
6906068,0.0
6906074,1.0
6906078,1.0
6906079,0.0
6906080,1.0
6906081,1.0
6906083,0.0
6906088,1.0
6906095,0.0
6906098,0.0
6906100,0.0
6906101,0.0
6906107,1.0
6906113,1.0
6906133,1.0
6906135,1.0
6906138,1.0
6906140,1.0
6906141,1.0
6906147,1.0
6906150,0.0
6906153,1.0
6906154,1.0
6906161,1.0
6906162,1.0
6906165,0.0
6906169,0.0
6906175,0.0
6906179,1.0
6906184,1.0
6906185,1.0
6906189,0.0
6906193,1.0
6906195,0.0
6906196,0.0
6906204,0.0
6906205,1.0
6906206,1.0
6906210,0.0
6906219,1.0
6906222,0.0
6906227,0.0
6906232,1.0
6906237,1.0
6906242,1.0
6906243,1.0
6906259,0.0
6906262,1.0
6906264,0.0
6906266,0.0
6906267,1.0
6906272,1.0
6906283,1.0
6906285,0.0
6906296,0.0
6906299,1.0
6906301,1.0
6906306,1.0
6906312,1.0
6906315,1.0
6906316,1.0
6906317,1.0
6906319,0.0
6906320,1.0
6906322,1.0
6906323,0.0
6906328,1.0
6906330,1.0
6906331,1.0
6906335,0.0
6906341,1.0
6906345,1.0
6906350,0.0
6906351,1.0
6906355,1.0
6906359,1.0
6906364,1.0
6906377,1.0
6906378,0.0
6906382,1.0
6906396,0.0
6906413,1.0
6906423,1.0
6906424,0.0
6906432,1.0
6906433,1.0
6906448,0.0
6906452,1.0
6906461,0.0
6906464,1.0
6906466,1.0
6906469,0.0
6906481,1.0
6906486,1.0
6906495,0.0
6906500,1.0
6906503,0.0
6906505,0.0
6906511,1.0
6906513,1.0
6906517,1.0
6906519,1.0
6906521,1.0
6906528,0.0
6906531,1.0
6906533,1.0
6906537,1.0
6906538,1.0
6906540,0.0
6906542,0.0
6906546,1.0
6906547,1.0
6906554,0.0
6906558,0.0
6906559,0.0
6906560,1.0
6906562,0.0
6906566,1.0
6906568,0.0
6906572,1.0
6906574,1.0
6906576,0.0
6906583,0.0
6906598,1.0
6906610,1.0
6906611,1.0
6906627,0.0
6906642,0.0
6906645,0.0
6906646,1.0
6906648,1.0
6906658,1.0
6906661,0.0
6906662,1.0
6906671,0.0
6906682,0.0
6906685,1.0
6906686,1.0
6906695,1.0
6906696,1.0
6906697,0.0
6906698,0.0
6906702,0.0
6906711,0.0
6906718,0.0
6906719,1.0
6906725,1.0
6906733,1.0
6906753,0.0
6906754,1.0
6906758,1.0
6906760,1.0
6906762,1.0
6906764,1.0
6906767,0.0
6906769,0.0
6906772,0.0
6906774,0.0
6906777,0.0
6906778,1.0
6906779,1.0
6906780,1.0
6906791,1.0
6906793,1.0
6906794,1.0
6906802,0.0
6906803,1.0
6906809,0.0
6906813,0.0
6906815,0.0
6906816,0.0
6906820,0.0
6906826,1.0
6906829,0.0
6906831,1.0
6906835,1.0
6906839,1.0
6906840,1.0
6906843,1.0
6906844,1.0
6906845,1.0
6906846,1.0
6906847,0.0
6906849,0.0
6906850,0.0
6906857,1.0
6906869,0.0
6906870,0.0
6906872,0.0
6906873,1.0
6906875,1.0
6906880,0.0
6906886,1.0
6906887,0.0
6906897,1.0
6906900,1.0
6906901,0.0
6906908,0.0
6906912,0.0
